CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA
33.611.500/0001-19;2019-12-31;1;GERDAU S.A.;3980;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.06;Resultado Financeiro;-1889795.00
33.611.500/0001-19;2019-12-31;1;GERDAU S.A.;3980;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.06;Resultado Financeiro;-1509214.00
33.611.500/0001-19;2019-12-31;1;GERDAU S.A.;3980;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.06.01;Receitas Financeiras;236092.00
33.611.500/0001-19;2019-12-31;1;GERDAU S.A.;3980;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.06.01;Receitas Financeiras;223213.00
33.611.500/0001-19;2019-12-31;1;GERDAU S.A.;3980;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.06.02;Despesas Financeiras;-2125887.00
33.611.500/0001-19;2019-12-31;1;GERDAU S.A.;3980;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.06.02;Despesas Financeiras;-1732427.00
33.611.500/0001-19;2019-12-31;1;GERDAU S.A.;3980;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;2157431.00
33.611.500/0001-19;2019-12-31;1;GERDAU S.A.;3980;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;1674720.00
33.611.500/0001-19;2019-12-31;1;GERDAU S.A.;3980;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;168951.00
33.611.500/0001-19;2019-12-31;1;GERDAU S.A.;3980;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-457833.00
33.611.500/0001-19;2019-12-31;1;GERDAU S.A.;3980;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.08.01;Corrente;-629209.00
33.611.500/0001-19;2019-12-31;1;GERDAU S.A.;3980;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.08.01;Corrente;-240400.00
33.611.500/0001-19;2019-12-31;1;GERDAU S.A.;3980;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.08.02;Diferido;798160.00
33.611.500/0001-19;2019-12-31;1;GERDAU S.A.;3980;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.08.02;Diferido;-217433.00
33.611.500/0001-19;2019-12-31;1;GERDAU S.A.;3980;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.09;Resultado Líquido das Operações Continuadas;2326382.00
33.611.500/0001-19;2019-12-31;1;GERDAU S.A.;3980;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.09;Resultado Líquido das Operações Continuadas;1216887.00
33.611.500/0001-19;2019-12-31;1;GERDAU S.A.;3980;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.10;Resultado Líquido de Operações Descontinuadas;0.00
33.611.500/0001-19;2019-12-31;1;GERDAU S.A.;3980;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.10;Resultado Líquido de Operações Descontinuadas;0.00
33.611.500/0001-19;2019-12-31;1;GERDAU S.A.;3980;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.00
33.611.500/0001-19;2019-12-31;1;GERDAU S.A.;3980;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.00
33.611.500/0001-19;2019-12-31;1;GERDAU S.A.;3980;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.00
33.611.500/0001-19;2019-12-31;1;GERDAU S.A.;3980;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.00
33.611.500/0001-19;2019-12-31;1;GERDAU S.A.;3980;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.11;Lucro/Prejuízo Consolidado do Período;2326382.00
33.611.500/0001-19;2019-12-31;1;GERDAU S.A.;3980;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.11;Lucro/Prejuízo Consolidado do Período;1216887.00
33.611.500/0001-19;2019-12-31;1;GERDAU S.A.;3980;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;2303868.00
33.611.500/0001-19;2019-12-31;1;GERDAU S.A.;3980;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;1203736.00
33.611.500/0001-19;2019-12-31;1;GERDAU S.A.;3980;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.11.02;Atribuído a Sócios Não Controladores;22514.00
33.611.500/0001-19;2019-12-31;1;GERDAU S.A.;3980;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.11.02;Atribuído a Sócios Não Controladores;13151.00
33.839.910/0001-11;2019-12-31;1;Vivara Participações S.A.;24805;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2019-05-23;2019-12-31;3.01;Receita de Venda de Bens e/ou Serviços;749666952.00
33.839.910/0001-11;2019-12-31;1;Vivara Participações S.A.;24805;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2019-05-23;2019-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-215869110.00
33.839.910/0001-11;2019-12-31;1;Vivara Participações S.A.;24805;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2019-05-23;2019-12-31;3.03;Resultado Bruto;533797842.00
33.839.910/0001-11;2019-12-31;1;Vivara Participações S.A.;24805;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2019-05-23;2019-12-31;3.04;Despesas/Receitas Operacionais;-240875303.00
33.839.910/0001-11;2019-12-31;1;Vivara Participações S.A.;24805;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2019-05-23;2019-12-31;3.04.01;Despesas com Vendas;-224147606.00
33.839.910/0001-11;2019-12-31;1;Vivara Participações S.A.;24805;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2019-05-23;2019-12-31;3.04.02;Despesas Gerais e Administrativas;-121398384.00
33.839.910/0001-11;2019-12-31;1;Vivara Participações S.A.;24805;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2019-05-23;2019-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.00
33.839.910/0001-11;2019-12-31;1;Vivara Participações S.A.;24805;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2019-05-23;2019-12-31;3.04.04;Outras Receitas Operacionais;104838499.00
33.839.910/0001-11;2019-12-31;1;Vivara Participações S.A.;24805;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2019-05-23;2019-12-31;3.04.05;Outras Despesas Operacionais;-79365.00
33.839.910/0001-11;2019-12-31;1;Vivara Participações S.A.;24805;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2019-05-23;2019-12-31;3.04.06;Resultado de Equivalência Patrimonial;-88447.00
33.839.910/0001-11;2019-12-31;1;Vivara Participações S.A.;24805;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2019-05-23;2019-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;292922539.00
33.839.910/0001-11;2019-12-31;1;Vivara Participações S.A.;24805;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2019-05-23;2019-12-31;3.06;Resultado Financeiro;24320195.00
33.839.910/0001-11;2019-12-31;1;Vivara Participações S.A.;24805;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2019-05-23;2019-12-31;3.06.01;Receitas Financeiras;64709275.00
33.839.910/0001-11;2019-12-31;1;Vivara Participações S.A.;24805;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2019-05-23;2019-12-31;3.06.02;Despesas Financeiras;-40389080.00
33.839.910/0001-11;2019-12-31;1;Vivara Participações S.A.;24805;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2019-05-23;2019-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;317242734.00
33.839.910/0001-11;2019-12-31;1;Vivara Participações S.A.;24805;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2019-05-23;2019-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-59271398.00
33.839.910/0001-11;2019-12-31;1;Vivara Participações S.A.;24805;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2019-05-23;2019-12-31;3.08.01;Corrente;-60151083.00
33.839.910/0001-11;2019-12-31;1;Vivara Participações S.A.;24805;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2019-05-23;2019-12-31;3.08.02;Diferido;879685.00
33.839.910/0001-11;2019-12-31;1;Vivara Participações S.A.;24805;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2019-05-23;2019-12-31;3.09;Resultado Líquido das Operações Continuadas;257971336.00
33.839.910/0001-11;2019-12-31;1;Vivara Participações S.A.;24805;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2019-05-23;2019-12-31;3.10;Resultado Líquido de Operações Descontinuadas;0.00
33.839.910/0001-11;2019-12-31;1;Vivara Participações S.A.;24805;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2019-05-23;2019-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.00
33.839.910/0001-11;2019-12-31;1;Vivara Participações S.A.;24805;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2019-05-23;2019-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.00
33.839.910/0001-11;2019-12-31;1;Vivara Participações S.A.;24805;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2019-05-23;2019-12-31;3.11;Lucro/Prejuízo Consolidado do Período;257971336.00
33.839.910/0001-11;2019-12-31;1;Vivara Participações S.A.;24805;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2019-05-23;2019-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;257971336.00
33.839.910/0001-11;2019-12-31;1;Vivara Participações S.A.;24805;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2019-05-23;2019-12-31;3.11.02;Atribuído a Sócios Não Controladores;0.00
33.958.695/0001-78;2019-12-31;1;UNIPAR CARBOCLORO S.A.;11592;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.01;Receita de Venda de Bens e/ou Serviços;3469133.00
33.958.695/0001-78;2019-12-31;1;UNIPAR CARBOCLORO S.A.;11592;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.01;Receita de Venda de Bens e/ou Serviços;3048730.00
33.958.695/0001-78;2019-12-31;1;UNIPAR CARBOCLORO S.A.;11592;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-2209155.00
33.958.695/0001-78;2019-12-31;1;UNIPAR CARBOCLORO S.A.;11592;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-2231876.00
33.958.695/0001-78;2019-12-31;1;UNIPAR CARBOCLORO S.A.;11592;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.03;Resultado Bruto;1259978.00
33.958.695/0001-78;2019-12-31;1;UNIPAR CARBOCLORO S.A.;11592;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.03;Resultado Bruto;816854.00
33.958.695/0001-78;2019-12-31;1;UNIPAR CARBOCLORO S.A.;11592;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04;Despesas/Receitas Operacionais;-429336.00
33.958.695/0001-78;2019-12-31;1;UNIPAR CARBOCLORO S.A.;11592;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04;Despesas/Receitas Operacionais;-419323.00
33.958.695/0001-78;2019-12-31;1;UNIPAR CARBOCLORO S.A.;11592;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04.01;Despesas com Vendas;-151203.00
33.958.695/0001-78;2019-12-31;1;UNIPAR CARBOCLORO S.A.;11592;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04.01;Despesas com Vendas;-153097.00
33.958.695/0001-78;2019-12-31;1;UNIPAR CARBOCLORO S.A.;11592;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04.02;Despesas Gerais e Administrativas;-247578.00
33.958.695/0001-78;2019-12-31;1;UNIPAR CARBOCLORO S.A.;11592;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04.02;Despesas Gerais e Administrativas;-280737.00
33.958.695/0001-78;2019-12-31;1;UNIPAR CARBOCLORO S.A.;11592;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.00
33.958.695/0001-78;2019-12-31;1;UNIPAR CARBOCLORO S.A.;11592;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.00
33.958.695/0001-78;2019-12-31;1;UNIPAR CARBOCLORO S.A.;11592;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04.04;Outras Receitas Operacionais;32416.00
33.958.695/0001-78;2019-12-31;1;UNIPAR CARBOCLORO S.A.;11592;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04.04;Outras Receitas Operacionais;4108.00
33.958.695/0001-78;2019-12-31;1;UNIPAR CARBOCLORO S.A.;11592;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04.05;Outras Despesas Operacionais;-63912.00
33.958.695/0001-78;2019-12-31;1;UNIPAR CARBOCLORO S.A.;11592;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04.05;Outras Despesas Operacionais;16910.00
33.958.695/0001-78;2019-12-31;1;UNIPAR CARBOCLORO S.A.;11592;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04.06;Resultado de Equivalência Patrimonial;941.00
33.958.695/0001-78;2019-12-31;1;UNIPAR CARBOCLORO S.A.;11592;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04.06;Resultado de Equivalência Patrimonial;-6507.00
33.958.695/0001-78;2019-12-31;1;UNIPAR CARBOCLORO S.A.;11592;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;830642.00
33.958.695/0001-78;2019-12-31;1;UNIPAR CARBOCLORO S.A.;11592;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;397531.00
33.958.695/0001-78;2019-12-31;1;UNIPAR CARBOCLORO S.A.;11592;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.06;Resultado Financeiro;-153905.00
33.958.695/0001-78;2019-12-31;1;UNIPAR CARBOCLORO S.A.;11592;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.06;Resultado Financeiro;-140921.00
33.958.695/0001-78;2019-12-31;1;UNIPAR CARBOCLORO S.A.;11592;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.06.01;Receitas Financeiras;149363.00
33.958.695/0001-78;2019-12-31;1;UNIPAR CARBOCLORO S.A.;11592;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.06.01;Receitas Financeiras;140157.00
33.958.695/0001-78;2019-12-31;1;UNIPAR CARBOCLORO S.A.;11592;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.06.02;Despesas Financeiras;-303268.00
33.958.695/0001-78;2019-12-31;1;UNIPAR CARBOCLORO S.A.;11592;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.06.02;Despesas Financeiras;-281078.00
33.958.695/0001-78;2019-12-31;1;UNIPAR CARBOCLORO S.A.;11592;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;676737.00
33.958.695/0001-78;2019-12-31;1;UNIPAR CARBOCLORO S.A.;11592;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;256610.00
33.958.695/0001-78;2019-12-31;1;UNIPAR CARBOCLORO S.A.;11592;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-129297.00
33.958.695/0001-78;2019-12-31;1;UNIPAR CARBOCLORO S.A.;11592;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-84252.00
33.958.695/0001-78;2019-12-31;1;UNIPAR CARBOCLORO S.A.;11592;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.08.01;Corrente;-135035.00
33.958.695/0001-78;2019-12-31;1;UNIPAR CARBOCLORO S.A.;11592;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.08.01;Corrente;-129289.00
33.958.695/0001-78;2019-12-31;1;UNIPAR CARBOCLORO S.A.;11592;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.08.02;Diferido;5738.00
33.958.695/0001-78;2019-12-31;1;UNIPAR CARBOCLORO S.A.;11592;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.08.02;Diferido;45037.00
33.958.695/0001-78;2019-12-31;1;UNIPAR CARBOCLORO S.A.;11592;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.09;Resultado Líquido das Operações Continuadas;547440.00
33.958.695/0001-78;2019-12-31;1;UNIPAR CARBOCLORO S.A.;11592;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.09;Resultado Líquido das Operações Continuadas;172358.00
33.958.695/0001-78;2019-12-31;1;UNIPAR CARBOCLORO S.A.;11592;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.10;Resultado Líquido de Operações Descontinuadas;0.00
33.958.695/0001-78;2019-12-31;1;UNIPAR CARBOCLORO S.A.;11592;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.10;Resultado Líquido de Operações Descontinuadas;0.00
33.958.695/0001-78;2019-12-31;1;UNIPAR CARBOCLORO S.A.;11592;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.00
33.958.695/0001-78;2019-12-31;1;UNIPAR CARBOCLORO S.A.;11592;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.00
33.958.695/0001-78;2019-12-31;1;UNIPAR CARBOCLORO S.A.;11592;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.00
33.958.695/0001-78;2019-12-31;1;UNIPAR CARBOCLORO S.A.;11592;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.00
33.958.695/0001-78;2019-12-31;1;UNIPAR CARBOCLORO S.A.;11592;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.11;Lucro/Prejuízo Consolidado do Período;547440.00
33.958.695/0001-78;2019-12-31;1;UNIPAR CARBOCLORO S.A.;11592;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.11;Lucro/Prejuízo Consolidado do Período;172358.00
33.958.695/0001-78;2019-12-31;1;UNIPAR CARBOCLORO S.A.;11592;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;528040.00
33.958.695/0001-78;2019-12-31;1;UNIPAR CARBOCLORO S.A.;11592;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;173505.00
33.958.695/0001-78;2019-12-31;1;UNIPAR CARBOCLORO S.A.;11592;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.11.02;Atribuído a Sócios Não Controladores;19400.00
33.958.695/0001-78;2019-12-31;1;UNIPAR CARBOCLORO S.A.;11592;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.11.02;Atribuído a Sócios Não Controladores;-1147.00
34.274.233/0001-02;2019-12-31;2;PETROBRAS DISTRIBUIDORA S/A;24295;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.01;Receita de Venda de Bens e/ou Serviços;97770000.00
34.274.233/0001-02;2019-12-31;2;PETROBRAS DISTRIBUIDORA S/A;24295;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.01;Receita de Venda de Bens e/ou Serviços;94985000.00
34.274.233/0001-02;2019-12-31;2;PETROBRAS DISTRIBUIDORA S/A;24295;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-91914000.00
34.274.233/0001-02;2019-12-31;2;PETROBRAS DISTRIBUIDORA S/A;24295;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-89027000.00
34.274.233/0001-02;2019-12-31;2;PETROBRAS DISTRIBUIDORA S/A;24295;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.03;Resultado Bruto;5856000.00
34.274.233/0001-02;2019-12-31;2;PETROBRAS DISTRIBUIDORA S/A;24295;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.03;Resultado Bruto;5958000.00
34.274.233/0001-02;2019-12-31;2;PETROBRAS DISTRIBUIDORA S/A;24295;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04;Despesas/Receitas Operacionais;-3470000.00
34.274.233/0001-02;2019-12-31;2;PETROBRAS DISTRIBUIDORA S/A;24295;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04;Despesas/Receitas Operacionais;-4605000.00
34.274.233/0001-02;2019-12-31;2;PETROBRAS DISTRIBUIDORA S/A;24295;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04.01;Despesas com Vendas;-2927000.00
34.274.233/0001-02;2019-12-31;2;PETROBRAS DISTRIBUIDORA S/A;24295;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04.01;Despesas com Vendas;-3017000.00
34.274.233/0001-02;2019-12-31;2;PETROBRAS DISTRIBUIDORA S/A;24295;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04.02;Despesas Gerais e Administrativas;-786000.00
34.274.233/0001-02;2019-12-31;2;PETROBRAS DISTRIBUIDORA S/A;24295;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2019-01-01;2019-12-31;3.04.02;Despesas Gerais e Administrativas;-868000.00
34.274.233/0001-02;2019-12-31;2;PETROBRAS DISTRIBUIDORA S/A;24295;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2018-01-01;2018-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.00
