CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;GRUPO_DFP;MOEDA;ESCALA_MOEDA;ORDEM_EXERC;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA
30.540.991/0001-66;2018-12-31;1;HAGA S.A. INDUSTRIA E COMERCIO;13366;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2018-01-01;2018-12-31;3.01;Receita de Venda de Bens e/ou Serviços;22911397.00
30.540.991/0001-66;2018-12-31;1;HAGA S.A. INDUSTRIA E COMERCIO;13366;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;PENÚLTIMO;2017-01-01;2017-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-17178673.00
30.540.991/0001-66;2018-12-31;1;HAGA S.A. INDUSTRIA E COMERCIO;13366;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2018-01-01;2018-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-18537739.00
30.540.991/0001-66;2018-12-31;1;HAGA S.A. INDUSTRIA E COMERCIO;13366;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;PENÚLTIMO;2017-01-01;2017-12-31;3.03;Resultado Bruto;7231775.00
30.540.991/0001-66;2018-12-31;1;HAGA S.A. INDUSTRIA E COMERCIO;13366;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2018-01-01;2018-12-31;3.03;Resultado Bruto;4373658.00
30.540.991/0001-66;2018-12-31;1;HAGA S.A. INDUSTRIA E COMERCIO;13366;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;PENÚLTIMO;2017-01-01;2017-12-31;3.04;Despesas/Receitas Operacionais;-8160164.00
30.540.991/0001-66;2018-12-31;1;HAGA S.A. INDUSTRIA E COMERCIO;13366;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2018-01-01;2018-12-31;3.04;Despesas/Receitas Operacionais;2503034.00
30.540.991/0001-66;2018-12-31;1;HAGA S.A. INDUSTRIA E COMERCIO;13366;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;PENÚLTIMO;2017-01-01;2017-12-31;3.04.01;Despesas com Vendas;-3486596.00
30.540.991/0001-66;2018-12-31;1;HAGA S.A. INDUSTRIA E COMERCIO;13366;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2018-01-01;2018-12-31;3.04.01;Despesas com Vendas;-3022883.00
30.540.991/0001-66;2018-12-31;1;HAGA S.A. INDUSTRIA E COMERCIO;13366;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;PENÚLTIMO;2017-01-01;2017-12-31;3.04.02;Despesas Gerais e Administrativas;-5247616.00
30.540.991/0001-66;2018-12-31;1;HAGA S.A. INDUSTRIA E COMERCIO;13366;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2018-01-01;2018-12-31;3.04.02;Despesas Gerais e Administrativas;-3809587.00
30.540.991/0001-66;2018-12-31;1;HAGA S.A. INDUSTRIA E COMERCIO;13366;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;PENÚLTIMO;2017-01-01;2017-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.00
30.540.991/0001-66;2018-12-31;1;HAGA S.A. INDUSTRIA E COMERCIO;13366;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2018-01-01;2018-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.00
30.540.991/0001-66;2018-12-31;1;HAGA S.A. INDUSTRIA E COMERCIO;13366;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;PENÚLTIMO;2017-01-01;2017-12-31;3.04.04;Outras Receitas Operacionais;574048.00
30.540.991/0001-66;2018-12-31;1;HAGA S.A. INDUSTRIA E COMERCIO;13366;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2018-01-01;2018-12-31;3.04.04;Outras Receitas Operacionais;9335504.00
30.540.991/0001-66;2018-12-31;1;HAGA S.A. INDUSTRIA E COMERCIO;13366;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;PENÚLTIMO;2017-01-01;2017-12-31;3.04.05;Outras Despesas Operacionais;0.00
30.540.991/0001-66;2018-12-31;1;HAGA S.A. INDUSTRIA E COMERCIO;13366;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2018-01-01;2018-12-31;3.04.05;Outras Despesas Operacionais;0.00
30.540.991/0001-66;2018-12-31;1;HAGA S.A. INDUSTRIA E COMERCIO;13366;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;PENÚLTIMO;2017-01-01;2017-12-31;3.04.06;Resultado de Equivalência Patrimonial;0.00
30.540.991/0001-66;2018-12-31;1;HAGA S.A. INDUSTRIA E COMERCIO;13366;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2018-01-01;2018-12-31;3.04.06;Resultado de Equivalência Patrimonial;0.00
30.540.991/0001-66;2018-12-31;1;HAGA S.A. INDUSTRIA E COMERCIO;13366;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;PENÚLTIMO;2017-01-01;2017-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;-928389.00
30.540.991/0001-66;2018-12-31;1;HAGA S.A. INDUSTRIA E COMERCIO;13366;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2018-01-01;2018-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;6876692.00
30.540.991/0001-66;2018-12-31;1;HAGA S.A. INDUSTRIA E COMERCIO;13366;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;PENÚLTIMO;2017-01-01;2017-12-31;3.06;Resultado Financeiro;-24616.00
30.540.991/0001-66;2018-12-31;1;HAGA S.A. INDUSTRIA E COMERCIO;13366;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2018-01-01;2018-12-31;3.06;Resultado Financeiro;-355548.00
30.540.991/0001-66;2018-12-31;1;HAGA S.A. INDUSTRIA E COMERCIO;13366;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;PENÚLTIMO;2017-01-01;2017-12-31;3.06.01;Receitas Financeiras;3390837.00
30.540.991/0001-66;2018-12-31;1;HAGA S.A. INDUSTRIA E COMERCIO;13366;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2018-01-01;2018-12-31;3.06.01;Receitas Financeiras;3319189.00
30.540.991/0001-66;2018-12-31;1;HAGA S.A. INDUSTRIA E COMERCIO;13366;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;PENÚLTIMO;2017-01-01;2017-12-31;3.06.02;Despesas Financeiras;-3415453.00
30.540.991/0001-66;2018-12-31;1;HAGA S.A. INDUSTRIA E COMERCIO;13366;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2018-01-01;2018-12-31;3.06.02;Despesas Financeiras;-3674737.00
30.540.991/0001-66;2018-12-31;1;HAGA S.A. INDUSTRIA E COMERCIO;13366;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;PENÚLTIMO;2017-01-01;2017-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;-953005.00
30.540.991/0001-66;2018-12-31;1;HAGA S.A. INDUSTRIA E COMERCIO;13366;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2018-01-01;2018-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;6521144.00
30.540.991/0001-66;2018-12-31;1;HAGA S.A. INDUSTRIA E COMERCIO;13366;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;PENÚLTIMO;2017-01-01;2017-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-452671.00
30.540.991/0001-66;2018-12-31;1;HAGA S.A. INDUSTRIA E COMERCIO;13366;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2018-01-01;2018-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-555556.00
30.540.991/0001-66;2018-12-31;1;HAGA S.A. INDUSTRIA E COMERCIO;13366;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;PENÚLTIMO;2017-01-01;2017-12-31;3.08.01;Corrente;-452671.00
30.540.991/0001-66;2018-12-31;1;HAGA S.A. INDUSTRIA E COMERCIO;13366;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2018-01-01;2018-12-31;3.08.01;Corrente;-555556.00
30.540.991/0001-66;2018-12-31;1;HAGA S.A. INDUSTRIA E COMERCIO;13366;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;PENÚLTIMO;2017-01-01;2017-12-31;3.08.02;Diferido;0.00
30.540.991/0001-66;2018-12-31;1;HAGA S.A. INDUSTRIA E COMERCIO;13366;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2018-01-01;2018-12-31;3.08.02;Diferido;0.00
30.540.991/0001-66;2018-12-31;1;HAGA S.A. INDUSTRIA E COMERCIO;13366;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;PENÚLTIMO;2017-01-01;2017-12-31;3.09;Resultado Líquido das Operações Continuadas;-1405676.00
30.540.991/0001-66;2018-12-31;1;HAGA S.A. INDUSTRIA E COMERCIO;13366;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2018-01-01;2018-12-31;3.09;Resultado Líquido das Operações Continuadas;5965588.00
30.540.991/0001-66;2018-12-31;1;HAGA S.A. INDUSTRIA E COMERCIO;13366;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;PENÚLTIMO;2017-01-01;2017-12-31;3.10;Resultado Líquido de Operações Descontinuadas;0.00
30.540.991/0001-66;2018-12-31;1;HAGA S.A. INDUSTRIA E COMERCIO;13366;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2018-01-01;2018-12-31;3.10;Resultado Líquido de Operações Descontinuadas;0.00
30.540.991/0001-66;2018-12-31;1;HAGA S.A. INDUSTRIA E COMERCIO;13366;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;PENÚLTIMO;2017-01-01;2017-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.00
30.540.991/0001-66;2018-12-31;1;HAGA S.A. INDUSTRIA E COMERCIO;13366;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2018-01-01;2018-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.00
30.540.991/0001-66;2018-12-31;1;HAGA S.A. INDUSTRIA E COMERCIO;13366;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;PENÚLTIMO;2017-01-01;2017-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.00
30.540.991/0001-66;2018-12-31;1;HAGA S.A. INDUSTRIA E COMERCIO;13366;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2018-01-01;2018-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.00
30.540.991/0001-66;2018-12-31;1;HAGA S.A. INDUSTRIA E COMERCIO;13366;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;PENÚLTIMO;2017-01-01;2017-12-31;3.11;Lucro/Prejuízo Consolidado do Período;-1405676.00
30.540.991/0001-66;2018-12-31;1;HAGA S.A. INDUSTRIA E COMERCIO;13366;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2018-01-01;2018-12-31;3.11;Lucro/Prejuízo Consolidado do Período;5965588.00
30.540.991/0001-66;2018-12-31;1;HAGA S.A. INDUSTRIA E COMERCIO;13366;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;PENÚLTIMO;2017-01-01;2017-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;-1405676.00
30.540.991/0001-66;2018-12-31;1;HAGA S.A. INDUSTRIA E COMERCIO;13366;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2018-01-01;2018-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;5965588.00
30.540.991/0001-66;2018-12-31;1;HAGA S.A. INDUSTRIA E COMERCIO;13366;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;PENÚLTIMO;2017-01-01;2017-12-31;3.11.02;Atribuído a Sócios Não Controladores;0.00
30.540.991/0001-66;2018-12-31;1;HAGA S.A. INDUSTRIA E COMERCIO;13366;DF Consolidado - Demonstração do Resultado;REAL;UNIDADE;ÚLTIMO;2018-01-01;2018-12-31;3.11.02;Atribuído a Sócios Não Controladores;0.00
31.001.230/0001-07;2018-12-31;1;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;24597;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.01;Receita de Venda de Bens e/ou Serviços;0.00
31.001.230/0001-07;2018-12-31;1;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;24597;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.01;Receita de Venda de Bens e/ou Serviços;39292.00
31.001.230/0001-07;2018-12-31;1;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;24597;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;0.00
31.001.230/0001-07;2018-12-31;1;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;24597;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-2112.00
31.001.230/0001-07;2018-12-31;1;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;24597;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.03;Resultado Bruto;0.00
31.001.230/0001-07;2018-12-31;1;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;24597;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.03;Resultado Bruto;37180.00
31.001.230/0001-07;2018-12-31;1;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;24597;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.04;Despesas/Receitas Operacionais;0.00
31.001.230/0001-07;2018-12-31;1;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;24597;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.04;Despesas/Receitas Operacionais;-1979.00
31.001.230/0001-07;2018-12-31;1;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;24597;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.04.01;Despesas com Vendas;0.00
31.001.230/0001-07;2018-12-31;1;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;24597;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.04.01;Despesas com Vendas;0.00
31.001.230/0001-07;2018-12-31;1;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;24597;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.04.02;Despesas Gerais e Administrativas;0.00
31.001.230/0001-07;2018-12-31;1;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;24597;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.04.02;Despesas Gerais e Administrativas;-1979.00
31.001.230/0001-07;2018-12-31;1;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;24597;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.00
31.001.230/0001-07;2018-12-31;1;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;24597;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.00
31.001.230/0001-07;2018-12-31;1;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;24597;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.04.04;Outras Receitas Operacionais;0.00
31.001.230/0001-07;2018-12-31;1;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;24597;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.04.04;Outras Receitas Operacionais;0.00
31.001.230/0001-07;2018-12-31;1;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;24597;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.04.05;Outras Despesas Operacionais;0.00
31.001.230/0001-07;2018-12-31;1;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;24597;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.04.05;Outras Despesas Operacionais;0.00
31.001.230/0001-07;2018-12-31;1;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;24597;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.04.06;Resultado de Equivalência Patrimonial;0.00
31.001.230/0001-07;2018-12-31;1;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;24597;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.04.06;Resultado de Equivalência Patrimonial;0.00
31.001.230/0001-07;2018-12-31;1;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;24597;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;0.00
31.001.230/0001-07;2018-12-31;1;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;24597;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;35201.00
31.001.230/0001-07;2018-12-31;1;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;24597;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.06;Resultado Financeiro;0.00
31.001.230/0001-07;2018-12-31;1;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;24597;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.06;Resultado Financeiro;-2324.00
31.001.230/0001-07;2018-12-31;1;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;24597;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.06.01;Receitas Financeiras;0.00
31.001.230/0001-07;2018-12-31;1;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;24597;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.06.01;Receitas Financeiras;516.00
31.001.230/0001-07;2018-12-31;1;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;24597;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.06.02;Despesas Financeiras;0.00
31.001.230/0001-07;2018-12-31;1;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;24597;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.06.02;Despesas Financeiras;-2840.00
31.001.230/0001-07;2018-12-31;1;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;24597;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;0.00
31.001.230/0001-07;2018-12-31;1;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;24597;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.07;Resultado Antes dos Tributos sobre o Lucro;32877.00
31.001.230/0001-07;2018-12-31;1;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;24597;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;0.00
31.001.230/0001-07;2018-12-31;1;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;24597;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-13214.00
31.001.230/0001-07;2018-12-31;1;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;24597;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.08.01;Corrente;0.00
31.001.230/0001-07;2018-12-31;1;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;24597;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.08.01;Corrente;-2916.00
31.001.230/0001-07;2018-12-31;1;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;24597;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.08.02;Diferido;0.00
31.001.230/0001-07;2018-12-31;1;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;24597;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.08.02;Diferido;-10298.00
31.001.230/0001-07;2018-12-31;1;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;24597;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.09;Resultado Líquido das Operações Continuadas;0.00
31.001.230/0001-07;2018-12-31;1;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;24597;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.09;Resultado Líquido das Operações Continuadas;19663.00
31.001.230/0001-07;2018-12-31;1;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;24597;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.10;Resultado Líquido de Operações Descontinuadas;0.00
31.001.230/0001-07;2018-12-31;1;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;24597;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.10;Resultado Líquido de Operações Descontinuadas;0.00
31.001.230/0001-07;2018-12-31;1;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;24597;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.00
31.001.230/0001-07;2018-12-31;1;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;24597;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.00
31.001.230/0001-07;2018-12-31;1;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;24597;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.00
31.001.230/0001-07;2018-12-31;1;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;24597;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.00
31.001.230/0001-07;2018-12-31;1;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;24597;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.11;Lucro/Prejuízo Consolidado do Período;0.00
31.001.230/0001-07;2018-12-31;1;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;24597;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.11;Lucro/Prejuízo Consolidado do Período;19663.00
31.001.230/0001-07;2018-12-31;1;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;24597;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;0.00
31.001.230/0001-07;2018-12-31;1;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;24597;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.11.01;Atribuído a Sócios da Empresa Controladora;19663.00
31.001.230/0001-07;2018-12-31;1;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;24597;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.11.02;Atribuído a Sócios Não Controladores;0.00
31.001.230/0001-07;2018-12-31;1;CELEO REDES TRANSMISSÃO DE ENERGIA S.A.;24597;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.11.02;Atribuído a Sócios Não Controladores;0.00
32.681.371/0001-72;2018-12-31;1;VIX LOGÍSTICA S/A;21202;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.01;Receita de Venda de Bens e/ou Serviços;995152.00
32.681.371/0001-72;2018-12-31;1;VIX LOGÍSTICA S/A;21202;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.01;Receita de Venda de Bens e/ou Serviços;1208061.00
32.681.371/0001-72;2018-12-31;1;VIX LOGÍSTICA S/A;21202;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-852884.00
32.681.371/0001-72;2018-12-31;1;VIX LOGÍSTICA S/A;21202;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-1043188.00
32.681.371/0001-72;2018-12-31;1;VIX LOGÍSTICA S/A;21202;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.03;Resultado Bruto;142268.00
32.681.371/0001-72;2018-12-31;1;VIX LOGÍSTICA S/A;21202;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.03;Resultado Bruto;164873.00
32.681.371/0001-72;2018-12-31;1;VIX LOGÍSTICA S/A;21202;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;PENÚLTIMO;2017-01-01;2017-12-31;3.04;Despesas/Receitas Operacionais;-66633.00
32.681.371/0001-72;2018-12-31;1;VIX LOGÍSTICA S/A;21202;DF Consolidado - Demonstração do Resultado;REAL;MILHAR;ÚLTIMO;2018-01-01;2018-12-31;3.04;Despesas/Receitas Operacionais;-81561.00
